0 0
1 36
2.02360E-03 3.890E+03 3.838E+03
2.14019E-03 3.397E+03 3.352E+03
2.26350E-03 2.969E+03 2.931E+03
2.26350E-03 3.155E+03 3.115E+03
2.37462E-03 2.826E+03 2.790E+03
2.49120E-03 2.531E+03 2.499E+03
2.49120E-03 2.640E+03 2.607E+03
3.00000E-03 1.710E+03 1.688E+03
4.00000E-03 8.560E+02 8.430E+02
5.00000E-03 4.934E+02 4.839E+02
6.00000E-03 3.129E+02 3.051E+02
8.00000E-03 1.513E+02 1.456E+02
9.24410E-03 1.049E+02 9.994E+01
9.24410E-03 2.703E+02 2.324E+02
1.00000E-02 2.211E+02 1.916E+02
1.03486E-02 2.019E+02 1.756E+02
1.03486E-02 2.757E+02 2.310E+02
1.06063E-02 2.676E+02 2.190E+02
1.08704E-02 2.450E+02 2.065E+02
1.08704E-02 2.826E+02 2.369E+02
1.50000E-02 1.247E+02 1.084E+02
2.00000E-02 5.881E+01 5.206E+01
3.00000E-02 2.023E+01 1.791E+01
4.00000E-02 9.472E+00 8.242E+00
5.00000E-02 5.279E+00 4.480E+00
6.00000E-02 3.297E+00 2.712E+00
6.33138E-02 2.874E+00 2.339E+00
6.33138E-02 1.305E+01 3.770E+00
8.00000E-02 7.161E+00 3.000E+00
1.00000E-01 4.033E+00 2.067E+00
1.50000E-01 1.433E+00 8.805E-01
2.00000E-01 7.130E-01 4.534E-01
3.00000E-01 2.981E-01 1.803E-01
4.00000E-01 1.799E-01 1.009E-01
5.00000E-01 1.305E-01 6.886E-02
6.00000E-01 1.046E-01 5.306E-02
8.00000E-01 7.829E-02 3.836E-02
1.00000E+00 6.478E-02 3.161E-02
1.25000E+00 5.496E-02 2.695E-02
1.50000E+00 4.941E-02 2.441E-02
2.00000E+00 4.385E-02 2.228E-02
3.00000E+00 4.028E-02 2.212E-02
4.00000E+00 3.985E-02 2.337E-02
5.00000E+00 4.045E-02 2.481E-02
6.00000E+00 4.147E-02 2.618E-02
8.00000E+00 4.398E-02 2.853E-02
1.00000E+01 4.664E-02 3.038E-02
1.50000E+01 5.282E-02 3.329E-02
2.00000E+01 5.773E-02 3.446E-02
72 58
1.00000E-03 3.335E+03 3.324E+03
1.50000E-03 1.489E+03 1.478E+03
1.66170E-03 1.203E+03 1.192E+03
1.66170E-03 1.505E+03 1.489E+03
1.68883E-03 2.189E+03 2.160E+03
1.71640E-03 3.273E+03 3.225E+03
1.71640E-03 3.682E+03 3.628E+03
2.00000E-03 3.598E+03 3.546E+03
2.10760E-03 3.152E+03 3.108E+03
2.10760E-03 3.659E+03 3.607E+03
2.23278E-03 3.182E+03 3.137E+03
2.36540E-03 2.769E+03 2.731E+03
2.36540E-03 2.943E+03 2.903E+03
2.48036E-03 2.637E+03 2.601E+03
2.60090E-03 2.363E+03 2.331E+03
2.60090E-03 2.465E+03 2.432E+03
3.00000E-03 1.768E+03 1.745E+03
4.00000E-03 8.859E+02 8.720E+02
5.00000E-03 5.113E+02 5.013E+02
6.00000E-03 3.244E+02 3.164E+02
8.00000E-03 1.571E+02 1.512E+02
9.56070E-03 9.997E+01 9.510E+01
9.56070E-03 2.557E+02 2.184E+02
1.00000E-02 2.301E+02 1.975E+02
1.07394E-02 1.894E+02 1.639E+02
1.07394E-02 2.589E+02 2.151E+02
1.10018E-02 2.522E+02 2.042E+02
1.12707E-02 2.306E+02 1.928E+02
1.12707E-02 2.659E+02 2.212E+02
1.50000E-02 1.290E+02 1.111E+02
2.00000E-02 6.087E+01 5.353E+01
3.00000E-02 2.098E+01 1.851E+01
4.00000E-02 9.828E+00 8.542E+00
5.00000E-02 5.478E+00 4.651E+00
6.00000E-02 3.420E+00 2.820E+00
6.53508E-02 2.751E+00 2.228E+00
6.53508E-02 1.237E+01 3.557E+00
8.00000E-02 7.352E+00 2.958E+00
1.00000E-01 4.154E+00 2.075E+00
1.50000E-01 1.477E+00 8.973E-01
2.00000E-01 7.339E-01 4.645E-01
3.00000E-01 3.054E-01 1.853E-01
4.00000E-01 1.834E-01 1.035E-01
5.00000E-01 1.324E-01 7.044E-02
6.00000E-01 1.058E-01 5.409E-02
8.00000E-01 7.880E-02 3.886E-02
1.00000E+00 6.502E-02 3.188E-02
1.25000E+00 5.505E-02 2.708E-02
1.50000E+00 4.944E-02 2.447E-02
2.00000E+00 4.387E-02 2.230E-02
3.00000E+00 4.030E-02 2.212E-02
4.00000E+00 3.989E-02 2.338E-02
5.00000E+00 4.052E-02 2.483E-02
6.00000E+00 4.155E-02 2.620E-02
8.00000E+00 4.409E-02 2.855E-02
1.00000E+01 4.677E-02 3.040E-02
1.50000E+01 5.301E-02 3.330E-02
2.00000E+01 5.796E-02 3.445E-02
73 58
1.00000E-03 3.510E+03 3.498E+03
1.50000E-03 1.566E+03 1.555E+03
1.73510E-03 1.154E+03 1.144E+03
1.73510E-03 1.417E+03 1.401E+03
1.76391E-03 2.053E+03 2.024E+03
1.79320E-03 3.082E+03 3.034E+03
1.79320E-03 3.421E+03 3.367E+03
2.00000E-03 3.771E+03 3.711E+03
2.19400E-03 2.985E+03 2.939E+03
2.19400E-03 3.464E+03 3.411E+03
2.32730E-03 3.003E+03 2.957E+03
2.46870E-03 2.604E+03 2.566E+03
2.46870E-03 2.768E+03 2.727E+03
2.58558E-03 2.486E+03 2.449E+03
2.70800E-03 2.233E+03 2.201E+03
2.70800E-03 2.329E+03 2.296E+03
3.00000E-03 1.838E+03 1.812E+03
4.00000E-03 9.222E+02 9.073E+02
5.00000E-03 5.328E+02 5.223E+02
6.00000E-03 3.382E+02 3.299E+02
8.00000E-03 1.639E+02 1.579E+02
9.88110E-03 9.599E+01 9.117E+01
9.88110E-03 2.443E+02 2.073E+02
1.00000E-02 2.379E+02 2.021E+02
1.11361E-02 1.791E+02 1.540E+02
1.11361E-02 2.449E+02 2.018E+02
1.14055E-02 2.393E+02 1.917E+02
1.16815E-02 2.182E+02 1.811E+02
1.16815E-02 2.518E+02 2.077E+02
1.50000E-02 1.340E+02 1.143E+02
2.00000E-02 6.334E+01 5.532E+01
3.00000E-02 2.187E+01 1.923E+01
4.00000E-02 1.025E+01 8.899E+00
5.00000E-02 5.717E+00 4.854E+00
6.00000E-02 3.569E+00 2.947E+00
6.74164E-02 2.652E+00 2.139E+00
6.74164E-02 1.180E+01 3.379E+00
8.00000E-02 7.587E+00 2.924E+00
1.00000E-01 4.302E+00 2.092E+00
1.50000E-01 1.531E+00 9.188E-01
2.00000E-01 7.598E-01 4.784E-01
3.00000E-01 3.149E-01 1.915E-01
4.00000E-01 1.881E-01 1.069E-01
5.00000E-01 1.352E-01 7.248E-02
6.00000E-01 1.076E-01 5.545E-02
8.00000E-01 7.981E-02 3.960E-02
1.00000E+00 6.567E-02 3.235E-02
1.25000E+00 5.545E-02 2.736E-02
1.50000E+00 4.977E-02 2.468E-02
2.00000E+00 4.413E-02 2.245E-02
3.00000E+00 4.057E-02 2.227E-02
4.00000E+00 4.018E-02 2.354E-02
5.00000E+00 4.082E-02 2.499E-02
6.00000E+00 4.188E-02 2.638E-02
8.00000E+00 4.446E-02 2.874E-02
1.00000E+01 4.717E-02 3.058E-02
1.50000E+01 5.350E-02 3.349E-02
2.00000E+01 5.852E-02 3.464E-02
74 59
1.00000E-03 3.683E+03 3.671E+03
1.50000E-03 1.643E+03 1.632E+03
1.80920E-03 1.108E+03 1.097E+03
1.80920E-03 1.327E+03 1.311E+03
1.84014E-03 1.911E+03 1.883E+03
1.87160E-03 2.901E+03 2.853E+03
1.87160E-03 3.170E+03 3.116E+03
2.00000E-03 3.922E+03 3.853E+03
2.28100E-03 2.828E+03 2.781E+03
2.28100E-03 3.279E+03 3.226E+03
2.42350E-03 2.833E+03 2.786E+03
2.57490E-03 2.445E+03 2.407E+03
2.57490E-03 2.599E+03 2.558E+03
2.69447E-03 2.339E+03 2.301E+03
2.81960E-03 2.104E+03 2.071E+03
2.81960E-03 2.194E+03 2.160E+03
3.00000E-03 1.902E+03 1.873E+03
4.00000E-03 9.564E+02 9.405E+02
5.00000E-03 5.534E+02 5.423E+02
6.00000E-03 3.514E+02 3.428E+02
8.00000E-03 1.705E+02 1.643E+02
1.00000E-02 9.691E+01 9.204E+01
1.02068E-02 9.201E+01 8.724E+01
1.02068E-02 2.334E+02 1.966E+02
1.08548E-02 1.983E+02 1.684E+02
1.15440E-02 1.689E+02 1.444E+02
1.15440E-02 2.312E+02 1.889E+02
1.18186E-02 2.268E+02 1.797E+02
1.20998E-02 2.065E+02 1.699E+02
1.20998E-02 2.382E+02 1.948E+02
1.50000E-02 1.389E+02 1.172E+02
2.00000E-02 6.573E+01 5.697E+01
3.00000E-02 2.273E+01 1.991E+01
4.00000E-02 1.067E+01 9.240E+00
5.00000E-02 5.949E+00 5.050E+00
6.00000E-02 3.713E+00 3.070E+00
6.95250E-02 2.552E+00 2.049E+00
6.95250E-02 1.123E+01 3.212E+00
8.00000E-02 7.810E+00 2.879E+00
1.00000E-01 4.438E+00 2.100E+00
1.50000E-01 1.581E+00 9.378E-01
2.00000E-01 7.844E-01 4.913E-01
3.00000E-01 3.238E-01 1.973E-01
4.00000E-01 1.925E-01 1.100E-01
5.00000E-01 1.378E-01 7.440E-02
6.00000E-01 1.093E-01 5.673E-02
8.00000E-01 8.066E-02 4.028E-02
1.00000E+00 6.618E-02 3.276E-02
1.25000E+00 5.577E-02 2.761E-02
1.50000E+00 5.000E-02 2.484E-02
2.00000E+00 4.433E-02 2.256E-02
3.00000E+00 4.075E-02 2.236E-02
4.00000E+00 4.038E-02 2.363E-02
5.00000E+00 4.103E-02 2.510E-02
6.00000E+00 4.210E-02 2.649E-02
8.00000E+00 4.472E-02 2.886E-02
1.00000E+01 4.747E-02 3.072E-02
1.50000E+01 5.384E-02 3.360E-02
2.00000E+01 5.893E-02 3.475E-02
75 59
1.00000E-03 3.872E+03 3.860E+03
1.50000E-03 1.729E+03 1.717E+03
1.82240E-03 1.147E+03 1.135E+03
1.82240E-03 1.152E+03 1.141E+03
1.88459E-03 1.251E+03 1.235E+03
1.94890E-03 2.689E+03 2.642E+03
1.94890E-03 3.802E+03 3.730E+03
2.00000E-03 3.773E+03 3.702E+03
2.36730E-03 2.696E+03 2.648E+03
2.36730E-03 3.124E+03 3.069E+03
2.51955E-03 2.686E+03 2.639E+03
2.68160E-03 2.309E+03 2.270E+03
2.68160E-03 2.454E+03 2.412E+03
2.80386E-03 2.210E+03 2.174E+03
2.93170E-03 1.992E+03 1.959E+03
2.93170E-03 2.078E+03 2.043E+03
3.00000E-03 1.972E+03 1.939E+03
4.00000E-03 9.943E+02 9.771E+02
5.00000E-03 5.759E+02 5.642E+02
6.00000E-03 3.660E+02 3.569E+02
8.00000E-03 1.778E+02 1.714E+02
1.00000E-02 1.011E+02 9.610E+01
1.05353E-02 8.858E+01 8.386E+01
1.05353E-02 2.234E+02 1.869E+02
1.12245E-02 1.964E+02 1.594E+02
1.19587E-02 1.600E+02 1.360E+02
1.19587E-02 2.191E+02 1.776E+02
1.22394E-02 2.079E+02 1.690E+02
1.25267E-02 1.961E+02 1.600E+02
1.25267E-02 2.262E+02 1.834E+02
1.50000E-02 1.440E+02 1.201E+02
2.00000E-02 6.835E+01 5.876E+01
3.00000E-02 2.367E+01 2.064E+01
4.00000E-02 1.112E+01 9.614E+00
5.00000E-02 6.206E+00 5.265E+00
6.00000E-02 3.872E+00 3.205E+00
7.16764E-02 2.464E+00 1.970E+00
7.16764E-02 1.073E+01 3.058E+00
8.00000E-02 8.069E+00 2.832E+00
1.00000E-01 4.587E+00 2.107E+00
1.50000E-01 1.637E+00 9.580E-01
2.00000E-01 8.119E-01 5.054E-01
3.00000E-01 3.339E-01 2.038E-01
4.00000E-01 1.976E-01 1.135E-01
5.00000E-01 1.409E-01 7.658E-02
6.00000E-01 1.114E-01 5.822E-02
8.00000E-01 8.179E-02 4.109E-02
1.00000E+00 6.688E-02 3.327E-02
1.25000E+00 5.627E-02 2.794E-02
1.50000E+00 5.038E-02 2.508E-02
2.00000E+00 4.463E-02 2.273E-02
3.00000E+00 4.105E-02 2.251E-02
4.00000E+00 4.068E-02 2.380E-02
5.00000E+00 4.137E-02 2.527E-02
6.00000E+00 4.246E-02 2.667E-02
8.00000E+00 4.511E-02 2.906E-02
1.00000E+01 4.790E-02 3.092E-02
1.50000E+01 5.437E-02 3.382E-02
2.00000E+01 5.953E-02 3.496E-02
76 58
1.00000E-03 4.032E+03 4.019E+03
1.50000E-03 1.801E+03 1.790E+03
1.96010E-03 1.023E+03 1.012E+03
1.96010E-03 2.003E+03 1.969E+03
2.00000E-03 2.218E+03 2.179E+03
2.03080E-03 2.622E+03 2.573E+03
2.03080E-03 2.864E+03 2.810E+03
2.23385E-03 2.852E+03 2.797E+03
2.45720E-03 2.546E+03 2.498E+03
2.45720E-03 2.948E+03 2.893E+03
2.61935E-03 2.524E+03 2.478E+03
2.79220E-03 2.161E+03 2.123E+03
2.79220E-03 2.296E+03 2.255E+03
3.00000E-03 1.938E+03 1.904E+03
3.04850E-03 1.869E+03 1.836E+03
3.04850E-03 1.949E+03 1.915E+03
4.00000E-03 1.023E+03 1.004E+03
5.00000E-03 5.936E+02 5.813E+02
6.00000E-03 3.776E+02 3.682E+02
8.00000E-03 1.836E+02 1.770E+02
1.00000E-02 1.045E+02 9.940E+01
1.08709E-02 8.458E+01 7.994E+01
1.08709E-02 2.121E+02 1.762E+02
1.16033E-02 1.860E+02 1.495E+02
1.23850E-02 1.503E+02 1.271E+02
1.23850E-02 2.060E+02 1.654E+02
1.26731E-02 1.956E+02 1.576E+02
1.29680E-02 1.846E+02 1.494E+02
1.29680E-02 2.129E+02 1.711E+02
1.50000E-02 1.478E+02 1.218E+02
2.00000E-02 7.039E+01 5.999E+01
3.00000E-02 2.443E+01 2.120E+01
4.00000E-02 1.149E+01 9.907E+00
5.00000E-02 6.414E+00 5.437E+00
6.00000E-02 4.002E+00 3.314E+00
7.38708E-02 2.360E+00 1.879E+00
7.38708E-02 1.016E+01 2.888E+00
8.00000E-02 8.290E+00 2.756E+00
1.00000E-01 4.696E+00 2.092E+00
1.50000E-01 1.680E+00 9.696E-01
2.00000E-01 8.327E-01 5.150E-01
3.00000E-01 3.414E-01 2.085E-01
4.00000E-01 2.011E-01 1.161E-01
5.00000E-01 1.428E-01 7.813E-02
6.00000E-01 1.125E-01 5.923E-02
8.00000E-01 8.224E-02 4.157E-02
1.00000E+00 6.705E-02 3.351E-02
1.25000E+00 5.625E-02 2.802E-02
1.50000E+00 5.034E-02 2.511E-02
2.00000E+00 4.458E-02 2.272E-02
3.00000E+00 4.100E-02 2.248E-02
4.00000E+00 4.065E-02 2.376E-02
5.00000E+00 4.134E-02 2.523E-02
6.00000E+00 4.244E-02 2.663E-02
8.00000E+00 4.511E-02 2.901E-02
1.00000E+01 4.791E-02 3.086E-02
1.50000E+01 5.442E-02 3.375E-02
2.00000E+01 5.956E-02 3.486E-02
77 59
1.00000E-03 4.243E+03 4.230E+03
1.50000E-03 1.898E+03 1.886E+03
2.00000E-03 1.032E+03 1.021E+03
2.04040E-03 9.882E+02 9.771E+02
2.04040E-03 1.066E+03 1.053E+03
2.07790E-03 1.492E+03 1.466E+03
2.11610E-03 2.478E+03 2.429E+03
2.11610E-03 2.608E+03 2.556E+03
2.32326E-03 2.621E+03 2.566E+03
2.55070E-03 2.424E+03 2.376E+03
2.55070E-03 2.800E+03 2.744E+03
2.72382E-03 2.393E+03 2.345E+03
2.90870E-03 2.041E+03 2.002E+03
2.90870E-03 2.166E+03 2.125E+03
3.00000E-03 2.011E+03 1.973E+03
3.17370E-03 1.767E+03 1.734E+03
3.17370E-03 1.843E+03 1.809E+03
4.00000E-03 1.063E+03 1.043E+03
5.00000E-03 6.178E+02 6.047E+02
6.00000E-03 3.935E+02 3.837E+02
8.00000E-03 1.914E+02 1.846E+02
1.00000E-02 1.090E+02 1.038E+02
1.12154E-02 8.155E+01 7.695E+01
1.12154E-02 2.038E+02 1.681E+02
1.19928E-02 1.702E+02 1.418E+02
1.28241E-02 1.426E+02 1.199E+02
1.28241E-02 1.959E+02 1.559E+02
1.31179E-02 1.933E+02 1.486E+02
1.34185E-02 1.756E+02 1.409E+02
1.34185E-02 2.025E+02 1.613E+02
1.50000E-02 1.530E+02 1.244E+02
2.00000E-02 7.317E+01 6.179E+01
3.00000E-02 2.546E+01 2.198E+01
4.00000E-02 1.199E+01 1.030E+01
5.00000E-02 6.693E+00 5.667E+00
6.00000E-02 4.176E+00 3.460E+00
7.61110E-02 2.284E+00 1.810E+00
7.61110E-02 9.728E+00 2.758E+00
8.00000E-02 8.585E+00 2.694E+00
1.00000E-01 4.855E+00 2.093E+00
1.50000E-01 1.740E+00 9.903E-01
2.00000E-01 8.628E-01 5.290E-01
3.00000E-01 3.525E-01 2.155E-01
4.00000E-01 2.068E-01 1.199E-01
5.00000E-01 1.463E-01 8.054E-02
6.00000E-01 1.149E-01 6.088E-02
8.00000E-01 8.357E-02 4.250E-02
1.00000E+00 6.794E-02 3.412E-02
1.25000E+00 5.688E-02 2.843E-02
1.50000E+00 5.083E-02 2.541E-02
2.00000E+00 4.501E-02 2.295E-02
3.00000E+00 4.139E-02 2.269E-02
4.00000E+00 4.104E-02 2.398E-02
5.00000E+00 4.174E-02 2.546E-02
6.00000E+00 4.286E-02 2.687E-02
8.00000E+00 4.558E-02 2.927E-02
1.00000E+01 4.844E-02 3.115E-02
1.50000E+01 5.502E-02 3.405E-02
2.00000E+01 6.024E-02 3.516E-02
78 59
1.00000E-03 4.433E+03 4.421E+03
1.50000E-03 1.986E+03 1.974E+03
2.00000E-03 1.081E+03 1.069E+03
2.12160E-03 9.506E+02 9.393E+02
2.12160E-03 1.034E+03 1.021E+03
2.16138E-03 1.431E+03 1.405E+03
2.20190E-03 2.341E+03 2.292E+03
2.20190E-03 2.487E+03 2.434E+03
2.41348E-03 2.512E+03 2.457E+03
2.64540E-03 2.307E+03 2.258E+03
2.64540E-03 2.663E+03 2.606E+03
3.00000E-03 1.965E+03 1.925E+03
3.02650E-03 1.923E+03 1.884E+03
3.02650E-03 2.041E+03 2.000E+03
3.15838E-03 1.844E+03 1.806E+03
3.29600E-03 1.671E+03 1.637E+03
3.29600E-03 1.742E+03 1.707E+03
4.00000E-03 1.100E+03 1.078E+03
5.00000E-03 6.402E+02 6.262E+02
6.00000E-03 4.083E+02 3.979E+02
8.00000E-03 1.987E+02 1.917E+02
1.00000E-02 1.132E+02 1.078E+02
1.15637E-02 7.844E+01 7.388E+01
1.15637E-02 1.946E+02 1.594E+02
1.23887E-02 1.618E+02 1.339E+02
1.32726E-02 1.349E+02 1.127E+02
1.32726E-02 1.853E+02 1.463E+02
1.35729E-02 1.848E+02 1.395E+02
1.38799E-02 1.666E+02 1.325E+02
1.38799E-02 1.921E+02 1.517E+02
1.50000E-02 1.578E+02 1.265E+02
2.00000E-02 7.574E+01 6.333E+01
3.00000E-02 2.641E+01 2.268E+01
4.00000E-02 1.245E+01 1.067E+01
5.00000E-02 6.954E+00 5.879E+00
6.00000E-02 4.339E+00 3.595E+00
7.83948E-02 2.203E+00 1.738E+00
7.83948E-02 9.301E+00 2.627E+00
8.00000E-02 8.731E+00 2.592E+00
1.00000E-01 4.993E+00 2.081E+00
1.50000E-01 1.795E+00 1.006E+00
2.00000E-01 8.896E-01 5.413E-01
3.00000E-01 3.625E-01 2.216E-01
4.00000E-01 2.118E-01 1.233E-01
5.00000E-01 1.492E-01 8.265E-02
6.00000E-01 1.168E-01 6.230E-02
8.00000E-01 8.456E-02 4.325E-02
1.00000E+00 6.857E-02 3.459E-02
1.25000E+00 5.727E-02 2.871E-02
1.50000E+00 5.112E-02 2.560E-02
2.00000E+00 4.522E-02 2.307E-02
3.00000E+00 4.160E-02 2.279E-02
4.00000E+00 4.124E-02 2.408E-02
5.00000E+00 4.196E-02 2.557E-02
6.00000E+00 4.310E-02 2.699E-02
8.00000E+00 4.584E-02 2.939E-02
1.00000E+01 4.872E-02 3.127E-02
1.50000E+01 5.537E-02 3.418E-02
2.00000E+01 6.064E-02 3.529E-02
79 59
1.00000E-03 4.652E+03 4.639E+03
1.50000E-03 2.089E+03 2.076E+03
2.00000E-03 1.137E+03 1.125E+03
2.20570E-03 9.187E+02 9.074E+02
2.20570E-03 9.971E+02 9.836E+02
2.24799E-03 1.386E+03 1.360E+03
2.29110E-03 2.258E+03 2.208E+03
2.29110E-03 2.389E+03 2.336E+03
2.50689E-03 2.380E+03 2.325E+03
2.74300E-03 2.203E+03 2.154E+03
2.74300E-03 2.541E+03 2.484E+03
3.00000E-03 2.049E+03 2.005E+03
3.14780E-03 1.822E+03 1.783E+03
3.14780E-03 1.933E+03 1.892E+03
3.28343E-03 1.748E+03 1.710E+03
3.42490E-03 1.585E+03 1.552E+03
3.42490E-03 1.652E+03 1.618E+03
4.00000E-03 1.144E+03 1.120E+03
5.00000E-03 6.661E+02 6.512E+02
6.00000E-03 4.253E+02 4.143E+02
8.00000E-03 2.072E+02 1.999E+02
1.00000E-02 1.181E+02 1.126E+02
1.19187E-02 7.582E+01 7.129E+01
1.19187E-02 1.870E+02 1.521E+02
1.27940E-02 1.546E+02 1.272E+02
1.37336E-02 1.283E+02 1.066E+02
1.37336E-02 1.764E+02 1.379E+02
1.40398E-02 1.766E+02 1.317E+02
1.43528E-02 1.588E+02 1.252E+02
1.43528E-02 1.830E+02 1.432E+02
1.50000E-02 1.637E+02 1.294E+02
2.00000E-02 7.883E+01 6.522E+01
3.00000E-02 2.752E+01 2.349E+01
4.00000E-02 1.298E+01 1.109E+01
5.00000E-02 7.256E+00 6.124E+00
6.00000E-02 4.528E+00 3.751E+00
8.00000E-02 2.185E+00 1.720E+00
8.07249E-02 2.137E+00 1.678E+00
8.07249E-02 8.904E+00 2.512E+00
1.00000E-01 5.158E+00 2.074E+00
1.50000E-01 1.860E+00 1.026E+00
2.00000E-01 9.214E-01 5.563E-01
3.00000E-01 3.744E-01 2.289E-01
4.00000E-01 2.180E-01 1.274E-01
5.00000E-01 1.530E-01 8.523E-02
6.00000E-01 1.194E-01 6.409E-02
8.00000E-01 8.603E-02 4.427E-02
1.00000E+00 6.953E-02 3.525E-02
1.25000E+00 5.794E-02 2.915E-02
1.50000E+00 5.167E-02 2.593E-02
2.00000E+00 4.570E-02 2.333E-02
3.00000E+00 4.201E-02 2.302E-02
4.00000E+00 4.166E-02 2.432E-02
5.00000E+00 4.239E-02 2.582E-02
6.00000E+00 4.355E-02 2.725E-02
8.00000E+00 4.633E-02 2.968E-02
1.00000E+01 4.926E-02 3.159E-02
1.50000E+01 5.598E-02 3.450E-02
2.00000E+01 6.136E-02 3.565E-02
80 59
1.00000E-03 4.830E+03 4.817E+03
1.50000E-03 2.174E+03 2.161E+03
2.00000E-03 1.184E+03 1.172E+03
2.29490E-03 8.773E+02 8.660E+02
2.29490E-03 9.925E+02 9.778E+02
2.33947E-03 1.407E+03 1.378E+03
2.38490E-03 2.151E+03 2.101E+03
2.38490E-03 2.316E+03 2.261E+03
2.60577E-03 2.257E+03 2.202E+03
2.84710E-03 2.080E+03 2.030E+03
2.84710E-03 2.400E+03 2.343E+03
3.00000E-03 2.117E+03 2.069E+03
3.27850E-03 1.704E+03 1.666E+03
3.27850E-03 1.808E+03 1.767E+03
3.41712E-03 1.638E+03 1.600E+03
3.56160E-03 1.486E+03 1.454E+03
3.56160E-03 1.549E+03 1.515E+03
4.00000E-03 1.179E+03 1.153E+03
5.00000E-03 6.869E+02 6.710E+02
6.00000E-03 4.387E+02 4.272E+02
8.00000E-03 2.140E+02 2.065E+02
1.00000E-02 1.221E+02 1.164E+02
1.22839E-02 7.266E+01 6.821E+01
1.22839E-02 1.780E+02 1.437E+02
1.32113E-02 1.464E+02 1.197E+02
1.42087E-02 1.209E+02 9.988E+01
1.42087E-02 1.663E+02 1.289E+02
1.45206E-02 1.674E+02 1.233E+02
1.48393E-02 1.501E+02 1.173E+02
1.48393E-02 1.728E+02 1.340E+02
1.50000E-02 1.681E+02 1.307E+02
2.00000E-02 8.123E+01 6.647E+01
3.00000E-02 2.841E+01 2.410E+01
4.00000E-02 1.342E+01 1.141E+01
5.00000E-02 7.504E+00 6.321E+00
6.00000E-02 4.683E+00 3.878E+00
8.00000E-02 2.259E+00 1.782E+00
8.31023E-02 2.055E+00 1.607E+00
8.31023E-02 8.464E+00 2.384E+00
1.00000E-01 5.279E+00 2.043E+00
1.50000E-01 1.909E+00 1.036E+00
2.00000E-01 9.456E-01 5.661E-01
3.00000E-01 3.834E-01 2.342E-01
4.00000E-01 2.224E-01 1.304E-01
5.00000E-01 1.555E-01 8.711E-02
6.00000E-01 1.210E-01 6.536E-02
8.00000E-01 8.679E-02 4.493E-02
1.00000E+00 6.993E-02 3.563E-02
1.25000E+00 5.814E-02 2.936E-02
1.50000E+00 5.179E-02 2.605E-02
2.00000E+00 4.575E-02 2.339E-02
3.00000E+00 4.207E-02 2.307E-02
4.00000E+00 4.172E-02 2.436E-02
5.00000E+00 4.246E-02 2.586E-02
6.00000E+00 4.362E-02 2.730E-02
8.00000E+00 4.643E-02 2.975E-02
1.00000E+01 4.937E-02 3.165E-02
1.50000E+01 5.613E-02 3.460E-02
2.00000E+01 6.154E-02 3.576E-02
81 58
1.00000E-03 5.008E+03 4.995E+03
1.50000E-03 2.259E+03 2.247E+03
2.00000E-03 1.231E+03 1.219E+03
2.38930E-03 8.352E+02 8.240E+02
2.38930E-03 1.136E+03 1.115E+03
2.43673E-03 1.582E+03 1.546E+03
2.48510E-03 2.049E+03 1.999E+03
2.48510E-03 2.364E+03 2.303E+03
2.71062E-03 2.207E+03 2.150E+03
2.95660E-03 1.958E+03 1.910E+03
2.95660E-03 2.267E+03 2.210E+03
3.00000E-03 2.188E+03 2.135E+03
3.41570E-03 1.591E+03 1.553E+03
3.41570E-03 1.687E+03 1.647E+03
3.55698E-03 1.530E+03 1.495E+03
3.70410E-03 1.392E+03 1.360E+03
3.70410E-03 1.452E+03 1.419E+03
4.00000E-03 1.212E+03 1.185E+03
5.00000E-03 7.068E+02 6.900E+02
6.00000E-03 4.518E+02 4.398E+02
8.00000E-03 2.208E+02 2.131E+02
1.00000E-02 1.260E+02 1.202E+02
1.26575E-02 6.957E+01 6.521E+01
1.26575E-02 1.693E+02 1.357E+02
1.36396E-02 1.473E+02 1.126E+02
1.46979E-02 1.139E+02 9.356E+01
1.46979E-02 1.572E+02 1.207E+02
1.50000E-02 1.497E+02 1.154E+02
1.53467E-02 1.416E+02 1.097E+02
1.53467E-02 1.632E+02 1.254E+02
2.00000E-02 8.361E+01 6.761E+01
3.00000E-02 2.929E+01 2.467E+01
4.00000E-02 1.385E+01 1.173E+01
5.00000E-02 7.751E+00 6.513E+00
6.00000E-02 4.838E+00 4.003E+00
8.00000E-02 2.332E+00 1.844E+00
8.55304E-02 1.976E+00 1.539E+00
8.55304E-02 8.046E+00 2.264E+00
1.00000E-01 5.398E+00 2.007E+00
1.50000E-01 1.957E+00 1.044E+00
2.00000E-01 9.696E-01 5.753E-01
3.00000E-01 3.923E-01 2.393E-01
4.00000E-01 2.267E-01 1.334E-01
5.00000E-01 1.580E-01 8.897E-02
6.00000E-01 1.226E-01 6.661E-02
8.00000E-01 8.751E-02 4.557E-02
1.00000E+00 7.031E-02 3.600E-02
1.25000E+00 5.832E-02 2.955E-02
1.50000E+00 5.187E-02 2.616E-02
2.00000E+00 4.581E-02 2.345E-02
3.00000E+00 4.210E-02 2.309E-02
4.00000E+00 4.175E-02 2.437E-02
5.00000E+00 4.248E-02 2.587E-02
6.00000E+00 4.366E-02 2.731E-02
8.00000E+00 4.647E-02 2.975E-02
1.00000E+01 4.943E-02 3.167E-02
1.50000E+01 5.622E-02 3.463E-02
